Length,GeneticVariance,SelectionIntensity,SelectionAccuracy,ResponsetoSelection
4,0.1,0.2,0,0
4,0.1,0.2,0.1,5.00E-04
4,0.1,0.2,0.2,0.001
4,0.1,0.2,0.3,0.0015
4,0.1,0.2,0.4,0.002
4,0.1,0.2,0.5,0.0025
4,0.1,0.2,0.6,0.003
4,0.1,0.2,0.7,0.0035
4,0.1,0.2,0.8,0.004
4,0.1,0.2,0.9,0.0045
4,0.1,0.2,1,0.005
4,0.1,0.3,0,0
4,0.1,0.3,0.1,0.00075
4,0.1,0.3,0.2,0.0015
4,0.1,0.3,0.3,0.00225
4,0.1,0.3,0.4,0.003
4,0.1,0.3,0.5,0.00375
4,0.1,0.3,0.6,0.0045
4,0.1,0.3,0.7,0.00525
4,0.1,0.3,0.8,0.006
4,0.1,0.3,0.9,0.00675
4,0.1,0.3,1,0.0075
4,0.1,0.4,0,0
4,0.1,0.4,0.1,0.001
4,0.1,0.4,0.2,0.002
4,0.1,0.4,0.3,0.003
4,0.1,0.4,0.4,0.004
4,0.1,0.4,0.5,0.005
4,0.1,0.4,0.6,0.006
4,0.1,0.4,0.7,0.007
4,0.1,0.4,0.8,0.008
4,0.1,0.4,0.9,0.009
4,0.1,0.4,1,0.01
4,0.1,0.5,0,0
4,0.1,0.5,0.1,0.00125
4,0.1,0.5,0.2,0.0025
4,0.1,0.5,0.3,0.00375
4,0.1,0.5,0.4,0.005
4,0.1,0.5,0.5,0.00625
4,0.1,0.5,0.6,0.0075
4,0.1,0.5,0.7,0.00875
4,0.1,0.5,0.8,0.01
4,0.1,0.5,0.9,0.01125
4,0.1,0.5,1,0.0125
4,0.1,0.6,0,0
4,0.1,0.6,0.1,0.0015
4,0.1,0.6,0.2,0.003
4,0.1,0.6,0.3,0.0045
4,0.1,0.6,0.4,0.006
4,0.1,0.6,0.5,0.0075
4,0.1,0.6,0.6,0.009
4,0.1,0.6,0.7,0.0105
4,0.1,0.6,0.8,0.012
4,0.1,0.6,0.9,0.0135
4,0.1,0.6,1,0.015
4,0.1,0.7,0,0
4,0.1,0.7,0.1,0.00175
4,0.1,0.7,0.2,0.0035
4,0.1,0.7,0.3,0.00525
4,0.1,0.7,0.4,0.007
4,0.1,0.7,0.5,0.00875
4,0.1,0.7,0.6,0.0105
4,0.1,0.7,0.7,0.01225
4,0.1,0.7,0.8,0.014
4,0.1,0.7,0.9,0.01575
4,0.1,0.7,1,0.0175
4,0.1,0.8,0,0
4,0.1,0.8,0.1,0.002
4,0.1,0.8,0.2,0.004
4,0.1,0.8,0.3,0.006
4,0.1,0.8,0.4,0.008
4,0.1,0.8,0.5,0.01
4,0.1,0.8,0.6,0.012
4,0.1,0.8,0.7,0.014
4,0.1,0.8,0.8,0.016
4,0.1,0.8,0.9,0.018
4,0.1,0.8,1,0.02
4,0.1,0.9,0,0
4,0.1,0.9,0.1,0.00225
4,0.1,0.9,0.2,0.0045
4,0.1,0.9,0.3,0.00675
4,0.1,0.9,0.4,0.009
4,0.1,0.9,0.5,0.01125
4,0.1,0.9,0.6,0.0135
4,0.1,0.9,0.7,0.01575
4,0.1,0.9,0.8,0.018
4,0.1,0.9,0.9,0.02025
4,0.1,0.9,1,0.0225
4,0.1,1,0,0
4,0.1,1,0.1,0.0025
4,0.1,1,0.2,0.005
4,0.1,1,0.3,0.0075
4,0.1,1,0.4,0.01
4,0.1,1,0.5,0.0125
4,0.1,1,0.6,0.015
4,0.1,1,0.7,0.0175
4,0.1,1,0.8,0.02
4,0.1,1,0.9,0.0225
4,0.1,1,1,0.025
4,0.2,0,0,0
4,0.2,0,0.1,0
4,0.2,0,0.2,0
4,0.2,0,0.3,0
4,0.2,0,0.4,0
4,0.2,0,0.5,0
4,0.2,0,0.6,0
4,0.2,0,0.7,0
4,0.2,0,0.8,0
4,0.2,0,0.9,0
4,0.2,0,1,0
4,0.2,0.1,0,0
4,0.2,0.1,0.1,5.00E-04
4,0.2,0.1,0.2,0.001
4,0.2,0.1,0.3,0.0015
4,0.2,0.1,0.4,0.002
4,0.2,0.1,0.5,0.0025
4,0.2,0.1,0.6,0.003
4,0.2,0.1,0.7,0.0035
4,0.2,0.1,0.8,0.004
4,0.2,0.1,0.9,0.0045
4,0.2,0.1,1,0.005
4,0.2,0.2,0,0
4,0.2,0.2,0.1,0.001
4,0.2,0.2,0.2,0.002
4,0.2,0.2,0.3,0.003
4,0.2,0.2,0.4,0.004
4,0.2,0.2,0.5,0.005
4,0.2,0.2,0.6,0.006
4,0.2,0.2,0.7,0.007
4,0.2,0.2,0.8,0.008
4,0.2,0.2,0.9,0.009
4,0.2,0.2,1,0.01
4,0.2,0.3,0,0
4,0.2,0.3,0.1,0.0015
4,0.2,0.3,0.2,0.003
4,0.2,0.3,0.3,0.0045
4,0.2,0.3,0.4,0.006
4,0.2,0.3,0.5,0.0075
4,0.2,0.3,0.6,0.009
4,0.2,0.3,0.7,0.0105
4,0.2,0.3,0.8,0.012
4,0.2,0.3,0.9,0.0135
4,0.2,0.3,1,0.015
4,0.2,0.4,0,0
4,0.2,0.4,0.1,0.002
4,0.2,0.4,0.2,0.004
4,0.2,0.4,0.3,0.006
4,0.2,0.4,0.4,0.008
4,0.2,0.4,0.5,0.01
4,0.2,0.4,0.6,0.012
4,0.2,0.4,0.7,0.014
4,0.2,0.4,0.8,0.016
4,0.2,0.4,0.9,0.018
4,0.2,0.4,1,0.02
4,0.2,0.5,0,0
4,0.2,0.5,0.1,0.0025
4,0.2,0.5,0.2,0.005
4,0.2,0.5,0.3,0.0075
4,0.2,0.5,0.4,0.01
4,0.2,0.5,0.5,0.0125
4,0.2,0.5,0.6,0.015
4,0.2,0.5,0.7,0.0175
4,0.2,0.5,0.8,0.02
4,0.2,0.5,0.9,0.0225
4,0.2,0.5,1,0.025
4,0.2,0.6,0,0
4,0.2,0.6,0.1,0.003
4,0.2,0.6,0.2,0.006
4,0.2,0.6,0.3,0.009
4,0.2,0.6,0.4,0.012
4,0.2,0.6,0.5,0.015
4,0.2,0.6,0.6,0.018
4,0.2,0.6,0.7,0.021
4,0.2,0.6,0.8,0.024
4,0.2,0.6,0.9,0.027
4,0.2,0.6,1,0.03
4,0.2,0.7,0,0
4,0.2,0.7,0.1,0.0035
4,0.2,0.7,0.2,0.007
4,0.2,0.7,0.3,0.0105
4,0.2,0.7,0.4,0.014
4,0.2,0.7,0.5,0.0175
4,0.2,0.7,0.6,0.021
4,0.2,0.7,0.7,0.0245
4,0.2,0.7,0.8,0.028
4,0.2,0.7,0.9,0.0315
4,0.2,0.7,1,0.035
4,0.2,0.8,0,0
4,0.2,0.8,0.1,0.004
4,0.2,0.8,0.2,0.008
4,0.2,0.8,0.3,0.012
4,0.2,0.8,0.4,0.016
4,0.2,0.8,0.5,0.02
4,0.2,0.8,0.6,0.024
4,0.2,0.8,0.7,0.028
4,0.2,0.8,0.8,0.032
4,0.2,0.8,0.9,0.036
4,0.2,0.8,1,0.04
4,0.2,0.9,0,0
4,0.2,0.9,0.1,0.0045
4,0.2,0.9,0.2,0.009
4,0.2,0.9,0.3,0.0135
4,0.2,0.9,0.4,0.018
4,0.2,0.9,0.5,0.0225
4,0.2,0.9,0.6,0.027
4,0.2,0.9,0.7,0.0315
4,0.2,0.9,0.8,0.036
4,0.2,0.9,0.9,0.0405
4,0.2,0.9,1,0.045
4,0.2,1,0,0
4,0.2,1,0.1,0.005
4,0.2,1,0.2,0.01
4,0.2,1,0.3,0.015
4,0.2,1,0.4,0.02
4,0.2,1,0.5,0.025
4,0.2,1,0.6,0.03
4,0.2,1,0.7,0.035
4,0.2,1,0.8,0.04
4,0.2,1,0.9,0.045
4,0.2,1,1,0.05
4,0.3,0,0,0
4,0.3,0,0.1,0
4,0.3,0,0.2,0
4,0.3,0,0.3,0
4,0.3,0,0.4,0
4,0.3,0,0.5,0
4,0.3,0,0.6,0
4,0.3,0,0.7,0
4,0.3,0,0.8,0
4,0.3,0,0.9,0
4,0.3,0,1,0
4,0.3,0.1,0,0
4,0.3,0.1,0.1,0.00075
4,0.3,0.1,0.2,0.0015
4,0.3,0.1,0.3,0.00225
4,0.3,0.1,0.4,0.003
4,0.3,0.1,0.5,0.00375
4,0.3,0.1,0.6,0.0045
4,0.3,0.1,0.7,0.00525
4,0.3,0.1,0.8,0.006
4,0.3,0.1,0.9,0.00675
4,0.3,0.1,1,0.0075
4,0.3,0.2,0,0
4,0.3,0.2,0.1,0.0015
4,0.3,0.2,0.2,0.003
4,0.3,0.2,0.3,0.0045
4,0.3,0.2,0.4,0.006
4,0.3,0.2,0.5,0.0075
4,0.3,0.2,0.6,0.009
4,0.3,0.2,0.7,0.0105
4,0.3,0.2,0.8,0.012
4,0.3,0.2,0.9,0.0135
4,0.3,0.2,1,0.015
4,0.3,0.3,0,0
4,0.3,0.3,0.1,0.00225
4,0.3,0.3,0.2,0.0045
4,0.3,0.3,0.3,0.00675
4,0.3,0.3,0.4,0.009
4,0.3,0.3,0.5,0.01125
4,0.3,0.3,0.6,0.0135
4,0.3,0.3,0.7,0.01575
4,0.3,0.3,0.8,0.018
4,0.3,0.3,0.9,0.02025
4,0.3,0.3,1,0.0225
4,0.3,0.4,0,0
4,0.3,0.4,0.1,0.003
4,0.3,0.4,0.2,0.006
4,0.3,0.4,0.3,0.009
4,0.3,0.4,0.4,0.012
4,0.3,0.4,0.5,0.015
4,0.3,0.4,0.6,0.018
4,0.3,0.4,0.7,0.021
4,0.3,0.4,0.8,0.024
4,0.3,0.4,0.9,0.027
4,0.3,0.4,1,0.03
4,0.3,0.5,0,0
4,0.3,0.5,0.1,0.00375
4,0.3,0.5,0.2,0.0075
4,0.3,0.5,0.3,0.01125
4,0.3,0.5,0.4,0.015
4,0.3,0.5,0.5,0.01875
4,0.3,0.5,0.6,0.0225
4,0.3,0.5,0.7,0.02625
4,0.3,0.5,0.8,0.03
4,0.3,0.5,0.9,0.03375
4,0.3,0.5,1,0.0375
4,0.3,0.6,0,0
4,0.3,0.6,0.1,0.0045
4,0.3,0.6,0.2,0.009
4,0.3,0.6,0.3,0.0135
4,0.3,0.6,0.4,0.018
4,0.3,0.6,0.5,0.0225
4,0.3,0.6,0.6,0.027
4,0.3,0.6,0.7,0.0315
4,0.3,0.6,0.8,0.036
4,0.3,0.6,0.9,0.0405
4,0.3,0.6,1,0.045
4,0.3,0.7,0,0
4,0.3,0.7,0.1,0.00525
4,0.3,0.7,0.2,0.0105
4,0.3,0.7,0.3,0.01575
4,0.3,0.7,0.4,0.021
4,0.3,0.7,0.5,0.02625
4,0.3,0.7,0.6,0.0315
4,0.3,0.7,0.7,0.03675
4,0.3,0.7,0.8,0.042
4,0.3,0.7,0.9,0.04725
4,0.3,0.7,1,0.0525
4,0.3,0.8,0,0
4,0.3,0.8,0.1,0.006
4,0.3,0.8,0.2,0.012
4,0.3,0.8,0.3,0.018
4,0.3,0.8,0.4,0.024
4,0.3,0.8,0.5,0.03
4,0.3,0.8,0.6,0.036
4,0.3,0.8,0.7,0.042
4,0.3,0.8,0.8,0.048
4,0.3,0.8,0.9,0.054
4,0.3,0.8,1,0.06
4,0.3,0.9,0,0
4,0.3,0.9,0.1,0.00675
4,0.3,0.9,0.2,0.0135
4,0.3,0.9,0.3,0.02025
4,0.3,0.9,0.4,0.027
4,0.3,0.9,0.5,0.03375
4,0.3,0.9,0.6,0.0405
4,0.3,0.9,0.7,0.04725
4,0.3,0.9,0.8,0.054
4,0.3,0.9,0.9,0.06075
4,0.3,0.9,1,0.0675
4,0.3,1,0,0
4,0.3,1,0.1,0.0075
4,0.3,1,0.2,0.015
4,0.3,1,0.3,0.0225
4,0.3,1,0.4,0.03
4,0.3,1,0.5,0.0375
4,0.3,1,0.6,0.045
4,0.3,1,0.7,0.0525
4,0.3,1,0.8,0.06
4,0.3,1,0.9,0.0675
4,0.3,1,1,0.075
4,0.4,0,0,0
4,0.4,0,0.1,0
4,0.4,0,0.2,0
4,0.4,0,0.3,0
4,0.4,0,0.4,0
4,0.4,0,0.5,0
4,0.4,0,0.6,0
4,0.4,0,0.7,0
4,0.4,0,0.8,0
4,0.4,0,0.9,0
4,0.4,0,1,0
4,0.4,0.1,0,0
4,0.4,0.1,0.1,0.001
4,0.4,0.1,0.2,0.002
4,0.4,0.1,0.3,0.003
4,0.4,0.1,0.4,0.004
4,0.4,0.1,0.5,0.005
4,0.4,0.1,0.6,0.006
4,0.4,0.1,0.7,0.007
4,0.4,0.1,0.8,0.008
4,0.4,0.1,0.9,0.009
4,0.4,0.1,1,0.01
4,0.4,0.2,0,0
4,0.4,0.2,0.1,0.002
4,0.4,0.2,0.2,0.004
4,0.4,0.2,0.3,0.006
4,0.4,0.2,0.4,0.008
4,0.4,0.2,0.5,0.01
4,0.4,0.2,0.6,0.012
4,0.4,0.2,0.7,0.014
4,0.4,0.2,0.8,0.016
4,0.4,0.2,0.9,0.018
4,0.4,0.2,1,0.02
4,0.4,0.3,0,0
4,0.4,0.3,0.1,0.003
4,0.4,0.3,0.2,0.006
4,0.4,0.3,0.3,0.009
4,0.4,0.3,0.4,0.012
4,0.4,0.3,0.5,0.015
4,0.4,0.3,0.6,0.018
4,0.4,0.3,0.7,0.021
4,0.4,0.3,0.8,0.024
4,0.4,0.3,0.9,0.027
4,0.4,0.3,1,0.03
4,0.4,0.4,0,0
4,0.4,0.4,0.1,0.004
4,0.4,0.4,0.2,0.008
4,0.4,0.4,0.3,0.012
4,0.4,0.4,0.4,0.016
4,0.4,0.4,0.5,0.02
4,0.4,0.4,0.6,0.024
4,0.4,0.4,0.7,0.028
4,0.4,0.4,0.8,0.032
4,0.4,0.4,0.9,0.036
4,0.4,0.4,1,0.04
4,0.4,0.5,0,0
4,0.4,0.5,0.1,0.005
4,0.4,0.5,0.2,0.01
4,0.4,0.5,0.3,0.015
4,0.4,0.5,0.4,0.02
4,0.4,0.5,0.5,0.025
4,0.4,0.5,0.6,0.03
4,0.4,0.5,0.7,0.035
4,0.4,0.5,0.8,0.04
4,0.4,0.5,0.9,0.045
4,0.4,0.5,1,0.05
4,0.4,0.6,0,0
4,0.4,0.6,0.1,0.006
4,0.4,0.6,0.2,0.012
4,0.4,0.6,0.3,0.018
4,0.4,0.6,0.4,0.024
4,0.4,0.6,0.5,0.03
4,0.4,0.6,0.6,0.036
4,0.4,0.6,0.7,0.042
4,0.4,0.6,0.8,0.048
4,0.4,0.6,0.9,0.054
4,0.4,0.6,1,0.06
4,0.4,0.7,0,0
4,0.4,0.7,0.1,0.007
4,0.4,0.7,0.2,0.014
4,0.4,0.7,0.3,0.021
4,0.4,0.7,0.4,0.028
4,0.4,0.7,0.5,0.035
4,0.4,0.7,0.6,0.042
4,0.4,0.7,0.7,0.049
4,0.4,0.7,0.8,0.056
4,0.4,0.7,0.9,0.063
4,0.4,0.7,1,0.07
4,0.4,0.8,0,0
4,0.4,0.8,0.1,0.008
4,0.4,0.8,0.2,0.016
4,0.4,0.8,0.3,0.024
4,0.4,0.8,0.4,0.032
4,0.4,0.8,0.5,0.04
4,0.4,0.8,0.6,0.048
4,0.4,0.8,0.7,0.056
4,0.4,0.8,0.8,0.064
4,0.4,0.8,0.9,0.072
4,0.4,0.8,1,0.08
4,0.4,0.9,0,0
4,0.4,0.9,0.1,0.009
4,0.4,0.9,0.2,0.018
4,0.4,0.9,0.3,0.027
4,0.4,0.9,0.4,0.036
4,0.4,0.9,0.5,0.045
4,0.4,0.9,0.6,0.054
4,0.4,0.9,0.7,0.063
4,0.4,0.9,0.8,0.072
4,0.4,0.9,0.9,0.081
4,0.4,0.9,1,0.09
4,0.4,1,0,0
4,0.4,1,0.1,0.01
4,0.4,1,0.2,0.02
4,0.4,1,0.3,0.03
4,0.4,1,0.4,0.04
4,0.4,1,0.5,0.05
4,0.4,1,0.6,0.06
4,0.4,1,0.7,0.07
4,0.4,1,0.8,0.08
4,0.4,1,0.9,0.09
4,0.4,1,1,0.1
4,0.5,0,0,0
4,0.5,0,0.1,0
4,0.5,0,0.2,0
4,0.5,0,0.3,0
4,0.5,0,0.4,0
4,0.5,0,0.5,0
4,0.5,0,0.6,0
4,0.5,0,0.7,0
4,0.5,0,0.8,0
4,0.5,0,0.9,0
4,0.5,0,1,0
4,0.5,0.1,0,0
4,0.5,0.1,0.1,0.00125
4,0.5,0.1,0.2,0.0025
4,0.5,0.1,0.3,0.00375
4,0.5,0.1,0.4,0.005
4,0.5,0.1,0.5,0.00625
4,0.5,0.1,0.6,0.0075
4,0.5,0.1,0.7,0.00875
4,0.5,0.1,0.8,0.01
4,0.5,0.1,0.9,0.01125
4,0.5,0.1,1,0.0125
4,0.5,0.2,0,0
4,0.5,0.2,0.1,0.0025
4,0.5,0.2,0.2,0.005
4,0.5,0.2,0.3,0.0075
4,0.5,0.2,0.4,0.01
4,0.5,0.2,0.5,0.0125
4,0.5,0.2,0.6,0.015
4,0.5,0.2,0.7,0.0175
4,0.5,0.2,0.8,0.02
4,0.5,0.2,0.9,0.0225
4,0.5,0.2,1,0.025
4,0.5,0.3,0,0
4,0.5,0.3,0.1,0.00375
4,0.5,0.3,0.2,0.0075
4,0.5,0.3,0.3,0.01125
4,0.5,0.3,0.4,0.015
4,0.5,0.3,0.5,0.01875
4,0.5,0.3,0.6,0.0225
4,0.5,0.3,0.7,0.02625
4,0.5,0.3,0.8,0.03
4,0.5,0.3,0.9,0.03375
4,0.5,0.3,1,0.0375
4,0.5,0.4,0,0
4,0.5,0.4,0.1,0.005
4,0.5,0.4,0.2,0.01
4,0.5,0.4,0.3,0.015
4,0.5,0.4,0.4,0.02
4,0.5,0.4,0.5,0.025
4,0.5,0.4,0.6,0.03
4,0.5,0.4,0.7,0.035
4,0.5,0.4,0.8,0.04
4,0.5,0.4,0.9,0.045
4,0.5,0.4,1,0.05
4,0.5,0.5,0,0
4,0.5,0.5,0.1,0.00625
4,0.5,0.5,0.2,0.0125
4,0.5,0.5,0.3,0.01875
4,0.5,0.5,0.4,0.025
4,0.5,0.5,0.5,0.03125
4,0.5,0.5,0.6,0.0375
4,0.5,0.5,0.7,0.04375
4,0.5,0.5,0.8,0.05
4,0.5,0.5,0.9,0.05625
4,0.5,0.5,1,0.0625
4,0.5,0.6,0,0
4,0.5,0.6,0.1,0.0075
4,0.5,0.6,0.2,0.015
4,0.5,0.6,0.3,0.0225
4,0.5,0.6,0.4,0.03
4,0.5,0.6,0.5,0.0375
4,0.5,0.6,0.6,0.045
4,0.5,0.6,0.7,0.0525
4,0.5,0.6,0.8,0.06
4,0.5,0.6,0.9,0.0675
4,0.5,0.6,1,0.075
4,0.5,0.7,0,0
4,0.5,0.7,0.1,0.00875
4,0.5,0.7,0.2,0.0175
4,0.5,0.7,0.3,0.02625
4,0.5,0.7,0.4,0.035
4,0.5,0.7,0.5,0.04375
4,0.5,0.7,0.6,0.0525
4,0.5,0.7,0.7,0.06125
4,0.5,0.7,0.8,0.07
4,0.5,0.7,0.9,0.07875
4,0.5,0.7,1,0.0875
4,0.5,0.8,0,0
4,0.5,0.8,0.1,0.01
4,0.5,0.8,0.2,0.02
4,0.5,0.8,0.3,0.03
4,0.5,0.8,0.4,0.04
4,0.5,0.8,0.5,0.05
4,0.5,0.8,0.6,0.06
4,0.5,0.8,0.7,0.07
4,0.5,0.8,0.8,0.08
4,0.5,0.8,0.9,0.09
4,0.5,0.8,1,0.1
4,0.5,0.9,0,0
4,0.5,0.9,0.1,0.01125
4,0.5,0.9,0.2,0.0225
4,0.5,0.9,0.3,0.03375
4,0.5,0.9,0.4,0.045
4,0.5,0.9,0.5,0.05625
4,0.5,0.9,0.6,0.0675
4,0.5,0.9,0.7,0.07875
4,0.5,0.9,0.8,0.09
4,0.5,0.9,0.9,0.10125
4,0.5,0.9,1,0.1125
4,0.5,1,0,0
4,0.5,1,0.1,0.0125
4,0.5,1,0.2,0.025
4,0.5,1,0.3,0.0375
4,0.5,1,0.4,0.05
4,0.5,1,0.5,0.0625
4,0.5,1,0.6,0.075
4,0.5,1,0.7,0.0875
4,0.5,1,0.8,0.1
4,0.5,1,0.9,0.1125
4,0.5,1,1,0.125
4,0.6,0,0,0
4,0.6,0,0.1,0
4,0.6,0,0.2,0
4,0.6,0,0.3,0
4,0.6,0,0.4,0
4,0.6,0,0.5,0
4,0.6,0,0.6,0
4,0.6,0,0.7,0
4,0.6,0,0.8,0
4,0.6,0,0.9,0
4,0.6,0,1,0
4,0.6,0.1,0,0
4,0.6,0.1,0.1,0.0015
4,0.6,0.1,0.2,0.003
4,0.6,0.1,0.3,0.0045
4,0.6,0.1,0.4,0.006
4,0.6,0.1,0.5,0.0075
4,0.6,0.1,0.6,0.009
4,0.6,0.1,0.7,0.0105
4,0.6,0.1,0.8,0.012
4,0.6,0.1,0.9,0.0135
4,0.6,0.1,1,0.015
4,0.6,0.2,0,0
4,0.6,0.2,0.1,0.003
4,0.6,0.2,0.2,0.006
4,0.6,0.2,0.3,0.009
4,0.6,0.2,0.4,0.012
4,0.6,0.2,0.5,0.015
4,0.6,0.2,0.6,0.018
4,0.6,0.2,0.7,0.021
4,0.6,0.2,0.8,0.024
4,0.6,0.2,0.9,0.027
4,0.6,0.2,1,0.03
4,0.6,0.3,0,0
4,0.6,0.3,0.1,0.0045
4,0.6,0.3,0.2,0.009
4,0.6,0.3,0.3,0.0135
4,0.6,0.3,0.4,0.018
4,0.6,0.3,0.5,0.0225
4,0.6,0.3,0.6,0.027
4,0.6,0.3,0.7,0.0315
4,0.6,0.3,0.8,0.036
4,0.6,0.3,0.9,0.0405
4,0.6,0.3,1,0.045
4,0.6,0.4,0,0
4,0.6,0.4,0.1,0.006
4,0.6,0.4,0.2,0.012
4,0.6,0.4,0.3,0.018
4,0.6,0.4,0.4,0.024
4,0.6,0.4,0.5,0.03
4,0.6,0.4,0.6,0.036
4,0.6,0.4,0.7,0.042
4,0.6,0.4,0.8,0.048
4,0.6,0.4,0.9,0.054
4,0.6,0.4,1,0.06
4,0.6,0.5,0,0
4,0.6,0.5,0.1,0.0075
4,0.6,0.5,0.2,0.015
4,0.6,0.5,0.3,0.0225
4,0.6,0.5,0.4,0.03
4,0.6,0.5,0.5,0.0375
4,0.6,0.5,0.6,0.045
4,0.6,0.5,0.7,0.0525
4,0.6,0.5,0.8,0.06
4,0.6,0.5,0.9,0.0675
4,0.6,0.5,1,0.075
4,0.6,0.6,0,0
4,0.6,0.6,0.1,0.009
4,0.6,0.6,0.2,0.018
4,0.6,0.6,0.3,0.027
4,0.6,0.6,0.4,0.036
4,0.6,0.6,0.5,0.045
4,0.6,0.6,0.6,0.054
4,0.6,0.6,0.7,0.063
4,0.6,0.6,0.8,0.072
4,0.6,0.6,0.9,0.081
4,0.6,0.6,1,0.09
4,0.6,0.7,0,0
4,0.6,0.7,0.1,0.0105
4,0.6,0.7,0.2,0.021
4,0.6,0.7,0.3,0.0315
4,0.6,0.7,0.4,0.042
4,0.6,0.7,0.5,0.0525
4,0.6,0.7,0.6,0.063
4,0.6,0.7,0.7,0.0735
4,0.6,0.7,0.8,0.084
4,0.6,0.7,0.9,0.0945
4,0.6,0.7,1,0.105
4,0.6,0.8,0,0
4,0.6,0.8,0.1,0.012
4,0.6,0.8,0.2,0.024
4,0.6,0.8,0.3,0.036
4,0.6,0.8,0.4,0.048
4,0.6,0.8,0.5,0.06
4,0.6,0.8,0.6,0.072
4,0.6,0.8,0.7,0.084
4,0.6,0.8,0.8,0.096
4,0.6,0.8,0.9,0.108
4,0.6,0.8,1,0.12
4,0.6,0.9,0,0
4,0.6,0.9,0.1,0.0135
4,0.6,0.9,0.2,0.027
4,0.6,0.9,0.3,0.0405
4,0.6,0.9,0.4,0.054
4,0.6,0.9,0.5,0.0675
4,0.6,0.9,0.6,0.081
4,0.6,0.9,0.7,0.0945
4,0.6,0.9,0.8,0.108
4,0.6,0.9,0.9,0.1215
4,0.6,0.9,1,0.135
4,0.6,1,0,0
4,0.6,1,0.1,0.015
4,0.6,1,0.2,0.03
4,0.6,1,0.3,0.045
4,0.6,1,0.4,0.06
4,0.6,1,0.5,0.075
4,0.6,1,0.6,0.09
4,0.6,1,0.7,0.105
4,0.6,1,0.8,0.12
4,0.6,1,0.9,0.135
4,0.6,1,1,0.15
4,0.7,0,0,0
4,0.7,0,0.1,0
4,0.7,0,0.2,0
4,0.7,0,0.3,0
4,0.7,0,0.4,0
4,0.7,0,0.5,0
4,0.7,0,0.6,0
4,0.7,0,0.7,0
4,0.7,0,0.8,0
4,0.7,0,0.9,0
4,0.7,0,1,0
4,0.7,0.1,0,0
4,0.7,0.1,0.1,0.00175
4,0.7,0.1,0.2,0.0035
4,0.7,0.1,0.3,0.00525
4,0.7,0.1,0.4,0.007
4,0.7,0.1,0.5,0.00875
4,0.7,0.1,0.6,0.0105
4,0.7,0.1,0.7,0.01225
4,0.7,0.1,0.8,0.014
4,0.7,0.1,0.9,0.01575
4,0.7,0.1,1,0.0175
4,0.7,0.2,0,0
4,0.7,0.2,0.1,0.0035
4,0.7,0.2,0.2,0.007
4,0.7,0.2,0.3,0.0105
4,0.7,0.2,0.4,0.014
4,0.7,0.2,0.5,0.0175
4,0.7,0.2,0.6,0.021
4,0.7,0.2,0.7,0.0245
4,0.7,0.2,0.8,0.028
4,0.7,0.2,0.9,0.0315
4,0.7,0.2,1,0.035
4,0.7,0.3,0,0
4,0.7,0.3,0.1,0.00525
4,0.7,0.3,0.2,0.0105
4,0.7,0.3,0.3,0.01575
4,0.7,0.3,0.4,0.021
4,0.7,0.3,0.5,0.02625
4,0.7,0.3,0.6,0.0315
4,0.7,0.3,0.7,0.03675
4,0.7,0.3,0.8,0.042
4,0.7,0.3,0.9,0.04725
4,0.7,0.3,1,0.0525
4,0.7,0.4,0,0
4,0.7,0.4,0.1,0.007
4,0.7,0.4,0.2,0.014
4,0.7,0.4,0.3,0.021
4,0.7,0.4,0.4,0.028
4,0.7,0.4,0.5,0.035
4,0.7,0.4,0.6,0.042
4,0.7,0.4,0.7,0.049
4,0.7,0.4,0.8,0.056
4,0.7,0.4,0.9,0.063
4,0.7,0.4,1,0.07
4,0.7,0.5,0,0
4,0.7,0.5,0.1,0.00875
4,0.7,0.5,0.2,0.0175
4,0.7,0.5,0.3,0.02625
4,0.7,0.5,0.4,0.035
4,0.7,0.5,0.5,0.04375
4,0.7,0.5,0.6,0.0525
4,0.7,0.5,0.7,0.06125
4,0.7,0.5,0.8,0.07
4,0.7,0.5,0.9,0.07875
4,0.7,0.5,1,0.0875
4,0.7,0.6,0,0
4,0.7,0.6,0.1,0.0105
4,0.7,0.6,0.2,0.021
4,0.7,0.6,0.3,0.0315
4,0.7,0.6,0.4,0.042
4,0.7,0.6,0.5,0.0525
4,0.7,0.6,0.6,0.063
4,0.7,0.6,0.7,0.0735
4,0.7,0.6,0.8,0.084
4,0.7,0.6,0.9,0.0945
4,0.7,0.6,1,0.105
4,0.7,0.7,0,0
4,0.7,0.7,0.1,0.01225
4,0.7,0.7,0.2,0.0245
4,0.7,0.7,0.3,0.03675
4,0.7,0.7,0.4,0.049
4,0.7,0.7,0.5,0.06125
4,0.7,0.7,0.6,0.0735
4,0.7,0.7,0.7,0.08575
4,0.7,0.7,0.8,0.098
4,0.7,0.7,0.9,0.11025
4,0.7,0.7,1,0.1225
4,0.7,0.8,0,0
4,0.7,0.8,0.1,0.014
4,0.7,0.8,0.2,0.028
4,0.7,0.8,0.3,0.042
4,0.7,0.8,0.4,0.056
4,0.7,0.8,0.5,0.07
4,0.7,0.8,0.6,0.084
4,0.7,0.8,0.7,0.098
4,0.7,0.8,0.8,0.112
4,0.7,0.8,0.9,0.126
4,0.7,0.8,1,0.14
4,0.7,0.9,0,0
4,0.7,0.9,0.1,0.01575
4,0.7,0.9,0.2,0.0315
4,0.7,0.9,0.3,0.04725
